Benchmark,instruction_number,arithmetic_type,simd_type,instruction,bit,result
namd_r,1363,mul,sd,"vmulsd xmm6, xmm6, qword ptr [rsp+0x40]
",16,No Issues
namd_r,1363,mul,sd,"vmulsd xmm6, xmm6, qword ptr [rsp+0x40]
",28,SDC
namd_r,1363,mul,sd,"vmulsd xmm6, xmm6, qword ptr [rsp+0x40]
",48,Crashed
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",0,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",16,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",28,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",48,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",0,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",16,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",28,No Issues
namd_r,389,mul,sd,"vmulsd xmm7, xmm13, qword ptr [rsp+0x30]
",48,SDC
namd_r,1065,sub,sd,"vsubsd xmm6, xmm6, qword ptr [r8+r9*8]
",0,No Issues
namd_r,1065,sub,sd,"vsubsd xmm6, xmm6, qword ptr [r8+r9*8]
",16,No Issues
namd_r,1065,sub,sd,"vsubsd xmm6, xmm6, qword ptr [r8+r9*8]
",28,No Issues
namd_r,1065,sub,sd,"vsubsd xmm6, xmm6, qword ptr [r8+r9*8]
",48,Crashed
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",0,No Issues
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",16,No Issues
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",28,SDC
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",48,Crashed
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",0,No Issues
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",16,No Issues
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",28,No Issues
namd_r,456,add,pd,"vaddpd xmm0, xmm0, xmmword ptr [rcx]
",48,Crashed
namd_r,1205,mul,pd,"vmulpd xmm0, xmm0, xmm11
",0,No Issues
namd_r,1205,mul,pd,"vmulpd xmm0, xmm0, xmm11
",16,No Issues
namd_r,1205,mul,pd,"vmulpd xmm0, xmm0, xmm11
",28,SDC
namd_r,1205,mul,pd,"vmulpd xmm0, xmm0, xmm11
",48,Crashed
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",0,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",16,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",28,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",48,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",0,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",16,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",28,No Issues
namd_r,915,sub,sd,"vsubsd xmm3, xmm3, qword ptr [rip+0x1bc9a]
",48,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",0,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",16,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",28,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",48,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",0,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",16,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",28,No Issues
namd_r,588,sub,sd,"vsubsd xmm2, xmm0, qword ptr [rdx+0x10]
",48,No Issues
namd_r,1109,mul,sd,"vmulsd xmm7, xmm0, xmm14
",0,No Issues
namd_r,1109,mul,sd,"vmulsd xmm7, xmm0, xmm14
",16,No Issues
namd_r,1109,mul,sd,"vmulsd xmm7, xmm0, xmm14
",28,No Issues
namd_r,1109,mul,sd,"vmulsd xmm7, xmm0, xmm14
",48,No Issues
namd_r,1464,mul,sd,"vmulsd xmm10, xmm12, xmm0
",0,No Issues
namd_r,1464,mul,sd,"vmulsd xmm10, xmm12, xmm0
",16,No Issues
namd_r,1464,mul,sd,"vmulsd xmm10, xmm12, xmm0
",28,SDC
namd_r,1464,mul,sd,"vmulsd xmm10, xmm12, xmm0
",48,Crashed
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",0,No Issues
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",16,No Issues
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",28,No Issues
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",48,Crashed
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",0,No Issues
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",16,No Issues
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",28,SDC
namd_r,435,add,pd,"vaddpd xmm1, xmm1, xmm10
",48,Crashed
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",0,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",16,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",28,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",48,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",0,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",16,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",28,No Issues
namd_r,922,add,sd,"vaddsd xmm0, xmm1, qword ptr [rip+0x1b709]
",48,Crashed
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",0,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",16,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",28,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",48,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",0,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",16,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",28,No Issues
namd_r,313,add,sd,"vaddsd xmm3, xmm1, qword ptr [rip+0x3eee2]
",48,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",0,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",16,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",28,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",48,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",0,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",16,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",28,No Issues
namd_r,674,mul,sd,"vmulsd xmm9, xmm9, qword ptr [rax+0x38]
",48,Crashed
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",0,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",16,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",28,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",48,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",0,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",16,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",28,No Issues
namd_r,970,sub,sd,"vsubsd xmm0, xmm0, qword ptr [rbx+rax*8]
",48,Crashed
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",0,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",16,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",28,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",48,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",0,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",16,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",28,No Issues
namd_r,339,mul,sd,"vmulsd xmm3, xmm15, qword ptr [rsp+0x30]
",48,No Issues
namd_r,1372,mul,sd,"vmulsd xmm3, xmm0, xmm5
",0,No Issues
namd_r,1372,mul,sd,"vmulsd xmm3, xmm0, xmm5
",16,No Issues
namd_r,1372,mul,sd,"vmulsd xmm3, xmm0, xmm5
",28,No Issues
namd_r,1372,mul,sd,"vmulsd xmm3, xmm0, xmm5
",48,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",0,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",16,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",28,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",48,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",0,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",16,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",28,No Issues
namd_r,367,mul,sd,"vmulsd xmm9, xmm11, qword ptr [rsp+0x40]
",48,No Issues
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",0,No Issues
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",16,No Issues
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",28,SDC
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",48,Crashed
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",0,No Issues
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",16,No Issues
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",28,No Issues
namd_r,868,mul,pd,"vmulpd xmm1, xmm1, xmm5
",48,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",0,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",16,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",28,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",48,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",0,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",16,No Issues
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",28,SDC
namd_r,531,sub,sd,"vsubsd xmm4, xmm4, xmm5
",48,Crashed
namd_r,1193,add,sd,"vaddsd xmm13, xmm13, xmm0
",0,No Issues
namd_r,1193,add,sd,"vaddsd xmm13, xmm13, xmm0
",16,No Issues
namd_r,1193,add,sd,"vaddsd xmm13, xmm13, xmm0
",28,SDC
namd_r,1193,add,sd,"vaddsd xmm13, xmm13, xmm0
",48,Crashed
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",0,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",16,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",28,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",48,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",0,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",16,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",28,No Issues
namd_r,1028,mul,sd,"vmulsd xmm6, xmm5, qword ptr [rax+0x60]
",48,Crashed
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",0,No Issues
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",16,No Issues
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",28,No Issues
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",48,No Issues
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",0,No Issues
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",16,No Issues
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",28,SDC
namd_r,511,mul,sd,"vmulsd xmm5, xmm5, qword ptr [rsp+0x48]
",48,Crashed
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",0,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",16,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",28,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",48,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",0,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",16,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",28,No Issues
namd_r,985,mul,sd,"vmulsd xmm7, xmm0, xmm14
",48,No Issues
namd_r,1398,add,sd,"vaddsd xmm7, xmm7, qword ptr [r10]
",0,No Issues
namd_r,1398,add,sd,"vaddsd xmm7, xmm7, qword ptr [r10]
",16,No Issues
namd_r,1398,add,sd,"vaddsd xmm7, xmm7, qword ptr [r10]
",28,SDC
namd_r,1398,add,sd,"vaddsd xmm7, xmm7, qword ptr [r10]
",48,Crashed
namd_r,1329,mul,sd,"vmulsd xmm4, xmm6, qword ptr [rsp+0xc8]
",0,No Issues
namd_r,1329,mul,sd,"vmulsd xmm4, xmm6, qword ptr [rsp+0xc8]
",16,No Issues
namd_r,1329,mul,sd,"vmulsd xmm4, xmm6, qword ptr [rsp+0xc8]
",28,SDC
namd_r,1329,mul,sd,"vmulsd xmm4, xmm6, qword ptr [rsp+0xc8]
",48,Crashed
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",0,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",16,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",28,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",48,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",0,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",16,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",28,No Issues
namd_r,488,mul,sd,"vmulsd xmm11, xmm0, qword ptr [rax+0x18]
",48,Crashed
namd_r,1320,add,sd,"vaddsd xmm0, xmm6, qword ptr [rip+0x1ac4d]
",0,No Issues
namd_r,1320,add,sd,"vaddsd xmm0, xmm6, qword ptr [rip+0x1ac4d]
",16,No Issues
namd_r,1320,add,sd,"vaddsd xmm0, xmm6, qword ptr [rip+0x1ac4d]
",28,No Issues
namd_r,1320,add,sd,"vaddsd xmm0, xmm6, qword ptr [rip+0x1ac4d]
",48,No Issues
namd_r,1268,add,sd,"vaddsd xmm1, xmm5, xmm1
",0,No Issues
namd_r,1268,add,sd,"vaddsd xmm1, xmm5, xmm1
",16,No Issues
namd_r,1268,add,sd,"vaddsd xmm1, xmm5, xmm1
",28,SDC
namd_r,1268,add,sd,"vaddsd xmm1, xmm5, xmm1
",48,Crashed
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",0,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",16,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",28,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",48,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",0,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",16,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",28,No Issues
namd_r,913,mul,sd,"vmulsd xmm3, xmm0, xmm0
",48,No Issues
namd_r,1373,mul,sd,"vmulsd xmm7, xmm14, xmm11
",0,No Issues
namd_r,1373,mul,sd,"vmulsd xmm7, xmm14, xmm11
",16,No Issues
namd_r,1373,mul,sd,"vmulsd xmm7, xmm14, xmm11
",28,No Issues
namd_r,1373,mul,sd,"vmulsd xmm7, xmm14, xmm11
",48,Crashed
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",0,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",16,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",28,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",48,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",0,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",16,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",28,No Issues
namd_r,794,sub,sd,"vsubsd xmm7, xmm0, xmm6
",48,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",0,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",16,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",28,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",48,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",0,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",16,No Issues
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",28,SDC
namd_r,926,sub,sd,"vsubsd xmm9, xmm1, xmm9
",48,Crashed
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",0,No Issues
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",16,No Issues
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",28,No Issues
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",48,Crashed
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",0,No Issues
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",16,No Issues
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",28,No Issues
namd_r,480,sub,pd,"vsubpd xmm12, xmm0, xmmword ptr [r11]
",48,Crashed
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",0,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",16,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",28,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",48,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",0,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",16,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",28,No Issues
namd_r,558,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",48,No Issues
namd_r,1418,sub,sd,"vsubsd xmm7, xmm5, xmm7
",0,No Issues
namd_r,1418,sub,sd,"vsubsd xmm7, xmm5, xmm7
",16,No Issues
namd_r,1418,sub,sd,"vsubsd xmm7, xmm5, xmm7
",28,No Issues
namd_r,1418,sub,sd,"vsubsd xmm7, xmm5, xmm7
",48,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",0,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",16,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",28,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",48,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",0,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",16,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",28,No Issues
namd_r,518,mul,sd,"vmulsd xmm0, xmm0, qword ptr [rax+0x38]
",48,Crashed
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",0,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",16,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",28,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",48,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",0,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",16,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",28,No Issues
namd_r,616,add,pd,"vaddpd xmm7, xmm6, xmmword ptr [r15]
",48,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",0,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",16,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",28,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",48,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",0,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",16,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",28,No Issues
namd_r,697,sub,sd,"vsubsd xmm4, xmm4, qword ptr [rbp+rax*8]
",48,Crashed
namd_r,1196,mul,pd,"vmulpd xmm4, xmm11, xmm4
",0,No Issues
namd_r,1196,mul,pd,"vmulpd xmm4, xmm11, xmm4
",16,No Issues
namd_r,1196,mul,pd,"vmulpd xmm4, xmm11, xmm4
",28,SDC
namd_r,1196,mul,pd,"vmulpd xmm4, xmm11, xmm4
",48,Crashed
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",0,No Issues
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",16,No Issues
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",28,No Issues
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",48,No Issues
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",0,No Issues
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",16,No Issues
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",28,SDC
namd_r,696,sub,sd,"vsubsd xmm0, xmm0, xmm1
",48,Crashed
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",0,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",16,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",28,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",48,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",0,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",16,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",28,No Issues
namd_r,580,mul,sd,"vmulsd xmm3, xmm3, xmm3
",48,No Issues
namd_r,1380,mul,sd,"vmulsd xmm7, xmm2, xmm11
",0,No Issues
namd_r,1380,mul,sd,"vmulsd xmm7, xmm2, xmm11
",16,No Issues
namd_r,1380,mul,sd,"vmulsd xmm7, xmm2, xmm11
",28,No Issues
namd_r,1380,mul,sd,"vmulsd xmm7, xmm2, xmm11
",48,SDC
namd_r,1340,mul,sd,"vmulsd xmm3, xmm12, xmm9
",0,No Issues
namd_r,1340,mul,sd,"vmulsd xmm3, xmm12, xmm9
",16,No Issues
namd_r,1340,mul,sd,"vmulsd xmm3, xmm12, xmm9
",28,No Issues
namd_r,1340,mul,sd,"vmulsd xmm3, xmm12, xmm9
",48,Crashed
namd_r,1333,mul,sd,"vmulsd xmm14, xmm2, qword ptr [rax+0x18]
",0,No Issues
namd_r,1333,mul,sd,"vmulsd xmm14, xmm2, qword ptr [rax+0x18]
",16,No Issues
namd_r,1333,mul,sd,"vmulsd xmm14, xmm2, qword ptr [rax+0x18]
",28,No Issues
namd_r,1333,mul,sd,"vmulsd xmm14, xmm2, qword ptr [rax+0x18]
",48,Crashed
namd_r,1182,add,sd,"vaddsd xmm6, xmm1, xmm6
",0,No Issues
namd_r,1182,add,sd,"vaddsd xmm6, xmm1, xmm6
",16,No Issues
namd_r,1182,add,sd,"vaddsd xmm6, xmm1, xmm6
",28,SDC
namd_r,1182,add,sd,"vaddsd xmm6, xmm1, xmm6
",48,Crashed
namd_r,1151,add,sd,"vaddsd xmm8, xmm1, xmm8
",0,No Issues
namd_r,1151,add,sd,"vaddsd xmm8, xmm1, xmm8
",16,No Issues
namd_r,1151,add,sd,"vaddsd xmm8, xmm1, xmm8
",28,Crashed
namd_r,1151,add,sd,"vaddsd xmm8, xmm1, xmm8
",48,Crashed
namd_r,388,mul,sd,"vmulsd xmm9, xmm6, qword ptr [rax+0x50]
",0,No Issues
namd_r,388,mul,sd,"vmulsd xmm9, xmm6, qword ptr [rax+0x50]
",16,No Issues
